"","ss1","ss2","ss3","ss4","ss5","ss6","ss7","ss8","totalRock","response.cor","fwd.error1","fwd.error2","forecast"
"795",198,274,288,372,483,666,729,767,52,5,0.113409112641116,0.301550177334677,3.31807432904863
"796",22,32,247,280,429,481,515,822,44,3,0.113544594278863,0.0491080293690875,3.62194844208272
"797",67,179,427,492,507,643,735,838,42,3,0.113610852240805,0.0931091072629888,3.72993095292643
"798",100,138,171,221,411,567,626,778,52,4,0.113816549202275,0.0418787427531471,5.05854327419194
"799",171,406,449,495,564,781,782,840,43,2,0.114020470715352,0.141290211259395,4.66423391778797
"800",169,388,485,537,592,619,670,741,38,2,0.114040311574461,0.239914322478271,3.3480243540166
"801",151,215,466,525,535,604,684,782,46,3,0.114129370613344,0.0238612872911932,3.42123113532825
"802",165,180,224,278,429,477,594,606,39,2,0.114151461394604,0.0109505289022649,3.63703902947391
"803",138,148,307,394,460,485,514,848,36,4,0.114217921787899,0.211849946052502,3.33853474646381
"804",33,112,155,198,222,417,514,768,51,4,0.114337308983213,0.131396075117337,3.52091082580634
"805",35,78,81,129,241,261,729,780,54,5,0.114456499200561,0.0926462377108259,3.55109050182465
"806",32,34,54,69,261,429,565,714,56,3,0.114459236279209,0.227995311370033,3.33623404461866
"807",201,281,537,670,788,795,803,828,43,3,0.114616036174774,0.258088893374376,3.21075014165295
"808",201,270,412,503,582,646,708,851,49,4,0.114949316395261,0.0499913453690644,3.3406110930929
"809",234,313,329,362,404,565,621,840,38,4,0.114950569045623,0.248886451272853,3.49214023312705
"810",154,160,198,469,608,638,665,736,34,2,0.115195515739133,0.15353251688355,3.50009860925206
"811",50,411,436,643,678,680,708,804,43,5,0.11521085560387,0.0836863782511359,3.60296843250108
"812",69,260,394,585,590,626,637,810,38,5,0.115247689464068,0.179762142707332,3.40837739619662
"813",271,304,374,393,452,620,626,705,39,2,0.115269059611383,0.099610783006383,3.45302254048175
"814",54,58,191,421,430,545,555,719,51,4,0.115280871873974,0.0537043445160035,3.71847619306342
"815",4,129,147,264,493,522,643,781,56,3,0.115347106980745,0.0632102255567895,3.59155642876162
"816",129,153,203,220,308,412,424,621,57,2,0.11535454907378,0.0146708140477751,3.39683537960136
"817",215,367,484,523,687,728,788,856,50,3,0.115429575348251,0.0141330788491967,3.40046075417566
"818",148,189,508,552,607,626,797,837,42,3,0.115684973219647,0.527415457153995,3.04959321536557
"819",45,49,124,127,498,643,738,776,37,2,0.115769188861548,0.125685088358482,3.46992129461803
"820",38,78,198,236,291,617,633,733,46,2,0.115878549842568,0.164562489700514,3.46542723523352
"821",70,79,285,405,590,691,806,843,39,3,0.115882277941687,0.0316623720530429,3.52071669389572
"822",49,259,288,337,343,552,807,840,44,4,0.115995248190686,0.279422629006148,3.46892696421441
"823",41,57,215,330,653,770,839,855,34,2,0.116039458322266,0.0142317509121441,3.41931121763453
"824",169,246,358,571,597,626,709,735,40,3,0.116419527927892,0.0841021553873023,3.68021344416923
"825",102,113,133,215,591,651,753,785,48,2,0.116432477991163,0.00761720312299552,3.40945927016509
"826",25,28,189,198,366,536,683,851,60,5,0.116496517331691,0.155897188253222,3.53699660526914
"827",192,260,329,344,426,626,678,754,51,5,0.116532891867853,0.124659013595656,3.43192042280522
"828",1,45,240,246,347,537,732,835,53,2,0.116592888832435,0.186297932046782,3.51084000454296
"829",112,235,236,260,405,483,514,675,46,6,0.116956239801293,0.0172944309764831,3.72364560344399
"830",90,145,170,643,792,819,828,855,55,2,0.117363660368461,0.152623945096253,2.89333325426842
"831",61,142,214,528,626,655,682,807,48,5,0.117459308135601,0.11508335722469,3.43917929684494
"832",104,113,215,237,302,626,651,685,50,4,0.117525869386404,0.0250539720463081,3.43730892449237
"833",76,411,519,626,640,664,707,768,42,3,0.117677273398132,0.0299627531771343,3.63491514188942
"834",171,440,525,683,732,756,777,840,48,3,0.117724862234507,0.0912154465213573,6.00778894823728
"835",110,431,605,626,639,704,707,788,48,4,0.118281073386124,0.0880833085915498,3.70362195767428
"836",22,134,213,585,611,686,840,845,41,2,0.118347895474386,0.145913700344434,3.54611403235359
"837",118,152,191,240,253,451,708,820,44,6,0.118348476764639,0.00808839817947371,3.58983093632693
"838",154,322,354,405,519,655,681,845,51,3,0.118417374182314,0.0290066367856796,3.52829329061959
"839",1,96,147,297,496,601,656,822,24,3,0.119073081006628,0.188105150648918,3.51890588301021
"840",40,125,316,381,649,742,839,840,49,4,0.119227555556801,0.108864748567829,3.47905719127009
"841",9,70,144,179,335,337,626,811,40,2,0.11945648973043,0.163376758175953,3.43355301231572
"842",215,266,318,352,426,435,748,796,32,2,0.119471570999664,0.0323788993308098,3.45818218441165
"843",14,179,196,206,275,365,429,666,39,4,0.119558458870881,0.0677523877934156,3.73674496190626
"844",35,215,228,342,383,400,736,843,47,4,0.11965102876967,0.15563608048476,3.47798939324173
"845",37,310,370,528,620,764,801,840,43,3,0.119753697830247,0.24885062512218,3.41014847953901
"846",59,86,97,183,331,420,547,833,37,2,0.119765187172831,0.03349853891693,3.5920320548704
"847",58,94,163,164,185,201,815,850,47,3,0.119789252351453,0.11944334426905,3.44864636564223
"848",38,56,119,130,442,503,615,840,38,4,0.119845033791988,0.120002876414218,3.80901768446751
"849",147,152,155,320,405,421,671,848,32,3,0.120042260499427,0.0107744521753212,3.58780592833492
"850",208,307,344,398,412,694,736,780,40,3,0.120093077242506,0.00831935219659252,3.44592359520168
"851",68,278,308,318,357,581,626,838,44,3,0.120444008109093,0.00754000634947483,3.88737329546428
"852",60,73,181,292,342,418,625,626,37,3,0.120762070073019,0.237115889250605,3.29755504673378
"853",28,53,209,241,412,463,761,805,60,5,0.120928979229404,0.24388528628651,3.19454819814927
"854",43,277,412,534,634,647,675,752,39,2,0.12127912303826,0.0252813673919641,3.36492759672218
"855",232,377,386,390,412,456,588,654,41,3,0.122260727098224,0.0101771958934029,3.38958662546462
"856",198,202,212,232,600,615,786,820,48,2,0.122606791865948,0.414765363004852,3.21647182418967
"857",185,215,242,341,530,600,646,660,48,2,0.122715004059168,0.0216455613655939,3.42819809593418
"858",32,148,339,429,453,537,547,705,60,3,0.122885544240653,0.00922729733380834,3.62068536176505
"859",32,316,381,390,415,496,619,845,46,3,0.123024638901708,0.10055922961641,3.42684957241546
"860",146,239,439,505,529,658,817,840,54,4,0.123159813065122,0.181386202475981,3.90549013035025
"861",9,275,278,413,471,483,578,840,55,5,0.123458383628555,0.276408821255015,3.38072577097071
"862",57,147,429,430,560,695,795,851,54,2,0.123462289050912,0.000381149471333497,3.60320738692289
"863",196,251,431,576,619,683,714,768,40,2,0.123927297896094,0.0281216617779512,3.60598405118711
"864",115,214,215,361,604,710,732,831,42,3,0.123949481102779,0.0486176109054184,3.40534680906962
"865",3,101,204,429,433,473,524,678,51,2,0.12413428044865,0.0138103988525948,3.49125507719963
"866",80,140,160,213,342,463,611,840,41,2,0.124150403779867,0.20933031330106,3.37897614787576
"867",108,215,505,541,618,737,769,840,52,5,0.124216894708351,0.0195269794399735,3.4359580207127
"868",305,356,362,412,481,572,642,686,51,3,0.124402337496378,0.0118288975500658,3.4316552609878
"869",69,187,272,285,366,643,808,841,40,2,0.124453536523774,0.16019946583837,3.40361719057084
"870",160,233,271,337,626,688,784,807,36,4,0.124487680844819,0.103924054797867,3.41354066057386
"871",13,175,560,672,700,746,747,840,54,3,0.124563055746763,0.0623150309086187,3.67804069858516
"872",36,108,188,198,303,351,484,718,44,2,0.125021433984166,0.160875993550634,3.48431424857409
"873",135,435,563,588,617,629,630,698,44,4,0.125028351015399,0.0387439517006936,3.66380065502294
"874",67,88,193,403,412,428,598,669,55,3,0.125222633286683,0.0206737237443764,3.39089072095474
"875",36,91,143,242,259,354,626,777,54,4,0.125430607567169,0.146584836850966,3.41295535949234
"876",81,138,152,172,174,198,363,466,42,3,0.125521739691649,0.166852551862644,3.48714059762821
"877",36,129,162,253,256,327,643,695,54,3,0.125559408289872,0.148154086802644,3.42709015222759
"878",85,90,359,369,405,560,780,786,47,2,0.126033044747223,0.0234399912362466,3.65645191520199
"879",19,34,77,215,222,331,646,709,45,5,0.126449435151128,0.0389080052496706,3.45994971483304
"880",184,198,451,590,605,636,780,794,49,5,0.126483709522122,0.113163417526896,3.58329461326345
"881",31,316,321,326,345,522,558,626,46,3,0.12649833161869,0.205653647496648,3.37971859681852
"882",344,410,428,429,479,559,709,742,40,2,0.126505963943164,0.0514038523058429,3.66518770549437
"883",90,181,191,322,454,474,501,530,48,4,0.126744407683193,0.0811636307260497,3.60582950623719
"884",301,313,353,392,416,626,751,831,56,3,0.126924444761833,0.222137046648146,3.35566353494351
"885",11,105,106,201,429,475,497,559,55,3,0.127054334554359,0.0199412321777301,3.63116995677151
"886",317,442,448,626,642,655,687,768,31,4,0.127058983509395,0.139425153777996,3.37981585139551
"887",111,125,209,371,372,446,474,626,48,4,0.127305738741381,0.16926937161449,3.41850482781408
"888",87,311,386,443,626,636,690,789,39,4,0.12735814190844,0.154937890661592,3.46337200505007
"889",147,222,429,507,544,585,787,835,38,2,0.127469163493923,0.0377279315482104,3.60151254155956
"890",90,316,405,454,468,604,665,848,52,3,0.127661808655495,0.076510375298537,3.60890100976244
"891",70,247,381,470,488,557,626,748,43,5,0.127732172867271,0.218496123249226,3.37822449683686
"892",106,121,139,432,626,650,720,825,44,2,0.12812680973034,0.189497393428561,3.28566833207935
"893",55,71,215,302,347,383,540,833,53,4,0.128583059037156,0.0367468187140778,3.46652345486984
"894",67,93,122,152,208,375,412,633,34,3,0.128600167914217,0.00335820112336105,-10.8038114541504
"895",51,76,358,457,626,775,789,836,41,2,0.128644609810407,0.19424419300899,3.4109034206285
"896",3,77,256,284,587,624,643,670,35,4,0.128705861636034,0.130499871147147,3.46002612373938
"897",138,432,559,596,646,660,696,840,35,3,0.12889273576102,0.246417410001278,3.37861828171498
"898",13,182,335,619,685,761,782,822,37,3,0.12920685243899,0.0600823208586623,3.56875431115792
"899",61,389,446,498,619,655,761,785,49,3,0.129378858297345,0.013173758645308,3.50457741740195
"900",120,309,322,458,579,626,684,811,56,5,0.129442604082305,0.165387207914831,3.3856453543256
"901",141,143,191,322,344,626,670,851,51,6,0.129567664479442,0.0424679669084669,3.64677128227353
"902",141,215,235,337,384,386,470,641,41,2,0.129585703618987,0.00693648243854028,3.28297823934024
"903",65,208,269,276,408,452,833,834,46,3,0.129595199735246,0.0644076758818328,3.57923843879059
"904",1,96,156,349,491,619,794,820,46,5,0.130062470219208,0.161375678613806,3.56481906877385
"905",20,215,227,258,400,594,774,789,36,3,0.130110503544164,0.0939066051643453,3.4835576488319
"906",65,154,176,215,233,326,684,770,25,3,0.130122645069963,0.0410230576535504,3.43716699054101
"907",101,112,168,268,453,493,643,678,54,3,0.130167215035859,0.134620097394315,3.40369537410878
"908",112,142,230,504,598,610,686,840,53,4,0.130576685201937,0.177639528967591,3.45093605224798
"909",18,198,441,483,563,732,822,829,46,3,0.13062388452785,0.135958742526906,3.4879657498217
"910",48,198,201,250,339,369,387,809,30,3,0.130630906247308,0.15764386706403,3.48562977553676
"911",43,102,183,214,390,609,833,840,39,3,0.130809717273922,0.0759878715545792,3.70494065819309
"912",187,236,375,412,531,555,771,793,37,3,0.131019735967675,0.249663956534339,3.14684237919855
"913",81,138,201,239,698,840,841,849,54,5,0.131322048204439,0.242761792039273,3.36197998113831
"914",155,201,217,266,404,470,499,685,36,5,0.131352596940076,0.486603073776033,3.14130469836672
"915",187,227,287,489,505,605,640,643,41,5,0.131365698859851,0.0931416473942961,3.36309391871915
"916",205,403,412,502,588,654,794,849,48,3,0.131531737926367,0.0261068139615483,3.46020797812781
"917",94,124,490,616,629,659,712,799,46,3,0.131589139373709,0.291760141935497,3.18139277846127
"918",163,197,198,393,472,512,554,573,48,4,0.131876945458259,0.173483544733856,3.47487217380433
"919",1,222,396,447,498,608,801,829,32,2,0.132030809627402,0.173747197496092,3.53019895930464
"920",4,147,273,332,381,473,626,830,40,3,0.132030823241772,0.16717650268362,3.38508315627353
"921",21,128,136,439,675,680,789,840,38,6,0.132147485377407,0.0177374846350382,3.61799081780095
"922",242,283,315,342,370,526,643,756,50,4,0.132392239976173,0.133239590027108,3.45886853370886
"923",159,192,226,269,367,543,626,750,54,5,0.132758411906846,0.0329116770796185,3.63756303280134
"924",4,42,152,256,268,380,473,584,45,6,0.132832833047825,0.194081602579314,3.71282089471192
"925",44,49,76,244,354,429,553,607,58,4,0.133286610287578,0.0134251952789026,3.61409638593622
"926",176,242,318,429,536,561,597,824,35,2,0.133444589080406,0.0179600020765522,3.57705476534687
"927",20,112,258,491,535,540,840,843,46,5,0.133530357168542,0.0666392859608762,3.83952988394443
"928",30,79,105,351,523,626,669,672,56,4,0.133633068367308,0.0045021523601716,3.72637408204167
"929",87,265,321,338,368,497,626,795,56,3,0.133688551798237,0.179323002892209,3.71134288305469
"930",106,208,455,513,685,721,741,833,42,3,0.133738938099914,0.0800314496731285,3.62161840852021
"931",3,270,284,381,429,532,563,674,40,3,0.133752628305333,0.0148780802586672,3.60119341715122
"932",189,215,221,388,620,650,665,748,41,2,0.133922903643435,0.0499941932828998,3.45378112263932
"933",26,97,141,426,429,633,664,806,28,3,0.13406487985773,0.0100773115875388,3.5215370733713
"934",34,42,104,152,303,314,386,493,44,4,0.134225503327697,0.0177513848659796,3.58195079384753
"935",60,112,152,295,340,405,599,647,55,4,0.13422746755853,0.0085258279441871,3.53566771620507
"936",1,26,72,117,138,373,398,606,36,3,0.134382527988418,0.161235846791084,3.53212882130545
"937",23,47,198,210,499,608,697,801,44,2,0.13454192055268,0.134362447365532,3.51089107078123
"938",41,55,368,505,627,644,770,833,45,3,0.134628593318424,0.0584808175615423,3.59185791892815
"939",98,108,296,346,388,429,518,677,48,4,0.134750108780855,0.091645199204395,3.70363088735079
"940",266,368,482,690,750,830,834,840,49,4,0.134750274119781,0.222425539532515,3.44412624820201
"941",166,180,225,554,604,650,674,840,37,3,0.135140214398116,0.140594800534903,3.76598515622881
"942",161,339,374,395,412,453,723,782,39,2,0.135157090334253,0.332182391095516,3.08975476927514
"943",7,106,258,366,449,626,669,855,47,4,0.135269050068522,0.00050574991132768,3.60144890016864
"944",126,158,412,444,518,639,794,851,56,3,0.13533181281286,0.01767600157689,3.41295208178818
"945",78,140,227,312,509,792,840,842,59,4,0.135350203174653,0.0741863620913099,3.72200075000221
"946",50,228,536,540,547,684,753,853,46,5,0.135365878503799,0.236274397556605,3.26505136171043
"947",172,260,267,352,382,424,626,668,52,4,0.135873771563633,0.18121111990362,3.40723369760488
"948",172,250,298,370,431,577,626,653,46,3,0.136377887710857,0.0944913123193696,3.68908694767698
"949",74,113,379,554,590,619,629,707,52,4,0.136402362839142,0.240126556596982,3.28100873554446
"950",109,169,197,430,558,626,647,750,47,3,0.136526787630364,0.0445396564185159,3.5867805958187
"951",1,8,58,159,188,354,595,686,50,2,0.136626000276899,0.162334270974141,3.53697465873202
"952",138,148,198,307,647,755,804,805,45,5,0.137198800781597,0.165694618382686,3.4505868032506
"953",308,392,434,441,565,619,727,766,58,4,0.137439385387354,0.0861309654716416,3.8626939169031
"954",51,198,367,371,565,584,757,841,54,2,0.13749676703207,0.149777127353273,3.49814684659621
"955",10,191,223,317,433,553,557,790,58,5,0.13750496459222,0.0766106644310867,3.65752945209851
"956",79,198,281,326,427,433,720,802,48,2,0.1379785397935,0.217814335970441,3.47365906087819
"957",1,155,179,248,653,703,752,826,48,4,0.13799276111562,0.157864368161463,3.54512189254833
"958",12,78,224,309,332,393,772,840,57,4,0.1382009345893,0.156466300445291,3.49675114119496
"959",226,241,296,447,541,626,666,801,47,5,0.138247453572949,0.124746110346308,3.46815913751759
"960",28,70,318,388,490,536,626,841,32,4,0.138387946702347,0.0545615186710906,3.60706521771955
"961",129,213,248,376,429,555,607,815,50,5,0.138516881550333,0.145909911173335,3.71603157143282
"962",42,79,224,346,419,434,712,840,44,3,0.138635594090726,0.263854808374688,3.47396061703421
"963",182,288,332,342,412,474,571,616,47,2,0.138671725273111,0.334764580129125,3.18511214994763
"964",7,114,170,352,523,613,643,784,49,2,0.13874501009348,0.133751521279589,3.72152884452582
"965",1,102,362,492,689,711,775,796,42,2,0.138876285693356,0.163749716225658,3.53395369692841
"966",51,150,248,426,560,643,678,761,56,3,0.139076989619715,0.15815274078962,3.46513171176457
"967",1,79,179,432,457,506,536,818,43,2,0.13909078269637,0.1523705532504,3.50857888625659
"968",65,160,367,660,661,765,814,840,32,2,0.139191947486156,0.16507510197543,3.49882962877538
"969",30,341,490,503,630,794,840,848,53,5,0.13942539237387,0.0777355604397862,3.71567004083581
"970",5,237,333,447,473,602,741,833,43,4,0.13949347065848,0.0433229889277817,3.59430942078747
"971",215,274,328,463,535,607,624,646,44,3,0.139696686389863,0.0345031296366156,3.4356050424292
"972",48,150,203,219,393,552,643,784,58,4,0.140080970291458,0.223536604494523,3.39159621881966
"973",168,189,215,246,332,357,677,780,58,2,0.140090539385458,0.0360725237916899,3.44027891078938
"974",30,269,332,392,434,463,686,729,60,6,0.140263329161209,0.266611037066744,3.43581033019602
"975",1,177,191,467,524,584,754,827,53,5,0.14050030137003,0.126659307653481,3.56831915785751
